class,data,tag,spe_tag,caption,label,pred
Rainy,Rainy\frame1753.jpg,['rain | traffic | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1754.jpg,['rain | traffic | highway | road | car | drive | white'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1755.jpg,['rain | traffic | highway | road | car | truck | drive | white'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1756.jpg,['rain | traffic | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1757.jpg,['rain | traffic | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1758.jpg,['rain | traffic | highway | vehicle | road | street | car | drive | wet'],weather,a view of a car's dashboard during a rain storm,0,0
Rainy,Rainy\frame1759.jpg,['rain | windshield | traffic | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame176.jpg,['rain | windshield | traffic | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1760.jpg,['rain | traffic | highway | road | car | drive | wet'],weather,driving on a rainy day on a foggy day,0,0
Rainy,Rainy\frame1761.jpg,['rain | traffic | highway | road | car | drive | wet'],weather,a view of a rainy day driving on a foggy day,0,0
Rainy,Rainy\frame1762.jpg,['rain | traffic | highway | road | car | drive | wet'],weather,a rainy day on a country road,0,0
Rainy,Rainy\frame1763.jpg,['fog | rain | traffic | highway | road | car | drive'],weather,driving on a foggy country road on a rainy day,0,0
Rainy,Rainy\frame1764.jpg,['fog | rain | traffic | highway | road | car | drive'],weather,a view of a foggy car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1765.jpg,['fog | rain | traffic | highway | freeway | vehicle | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1766.jpg,['fog | rain | traffic | highway | freeway | road | car | drive | wet'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1767.jpg,['rain | traffic | highway | road | car | drive | wet'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1768.jpg,['traffic light | fog | rain | traffic | highway | road | car | drive | green | wet'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1769.jpg,['rain | windshield | traffic | highway | vehicle | road | street | car | window | drive | wet'],weather,a view of a car's dashboard through a windshield wiper,0,0
Rainy,Rainy\frame177.jpg,['rain | windshield | traffic | highway | freeway | vehicle | sign | road | car | drive'],weather,a view of a two lane highway during a foggy day,0,0
Rainy,Rainy\frame1770.jpg,['traffic light | rain | traffic | highway | road | car | drive | green | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1771.jpg,['rain | traffic | highway | bus | road | car | drive | travel | wet'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1772.jpg,['fog | rain | traffic | highway | freeway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1773.jpg,['fog | rain | traffic | highway | freeway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1774.jpg,['fog | rain | traffic | highway | freeway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1775.jpg,['fog | rain | highway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1776.jpg,['fog | rain | windshield | traffic | highway | road | car | drive | travel | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1777.jpg,['fog | rain | highway | road | car | drive'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1778.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1779.jpg,['fog | rain | windshield | highway | freeway | mountain | road | car | drive | wet'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame178.jpg,['rain | traffic | highway | vehicle | sign | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1780.jpg,['rain | traffic | highway | vehicle | road | car | lane | drive'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1781.jpg,['rain | traffic | highway | road | car | drive'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1782.jpg,['fog | rain | windshield | highway | mountain | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1783.jpg,['fog | rain | windshield | highway | mountain | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1784.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1785.jpg,['fog | rain | windshield | highway | mountain | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1786.jpg,['fog | rain | windshield | highway | mountain | road | car'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1787.jpg,['fog | rain | highway | mountain | road | car'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1788.jpg,['fog | rain | highway | road | car | drive'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1789.jpg,['fog | rain | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame179.jpg,['rain | windshield | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1790.jpg,['rain | highway | road | car | drive'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1791.jpg,['rain | windshield | highway | road | car | window'],weather,a view of a car's dashboard through a windshield wiper,0,0
Rainy,Rainy\frame1792.jpg,['rain | traffic | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1793.jpg,['fog | rain | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1794.jpg,['fog | rain | traffic | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1795.jpg,['fog | rain | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1796.jpg,['fog | rain | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1797.jpg,['rain | windshield | highway | road | car | window'],weather,a view of a car windshield on a rainy day,0,0
Rainy,Rainy\frame1798.jpg,['rain | windshield | highway | road | car | drive'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1799.jpg,['fog | rain | highway | freeway | mountain | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame18.jpg,['fog | rain | highway | mountain | road | car | drive'],weather,driving on a foggy country road on a rainy day,0,0
Rainy,Rainy\frame180.jpg,['rain | windshield | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1800.jpg,['fog | rain | highway | mountain | road | car | drive | wet'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1801.jpg,['traffic light | fog | rain | highway | mountain | road | car | drive | green | wet'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1802.jpg,['traffic light | fog | rain | highway | freeway | mountain | light | road | car | drive | green | wet'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1803.jpg,['rain | traffic | highway | road | car | drive'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1804.jpg,['fog | rain | windshield | highway | freeway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1805.jpg,['fog | rain | windshield | highway | freeway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1806.jpg,['fog | rain | windshield | highway | freeway | mountain | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1807.jpg,['fog | rain | highway | freeway | mountain | road | car | drive'],weather,a view of a foggy highway scene on a rainy day,0,0
Rainy,Rainy\frame1808.jpg,['fog | rain | highway | freeway | mountain | sign | road | car | drive'],weather,a view of a foggy highway scene on a rainy day,0,0
Rainy,Rainy\frame1809.jpg,['fog | rain | highway | freeway | mountain | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame181.jpg,['rain | traffic | highway | vehicle | road | car | lane | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1810.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1811.jpg,['fog | rain | traffic | highway | vehicle | road | car | window | drive'],weather,a view of a car windshield through a foggy car windshield,0,0
Rainy,Rainy\frame1812.jpg,['rain | traffic | highway | road | car | drive'],weather,a car's dashboard is shown on a foggy day,0,0
Rainy,Rainy\frame1813.jpg,['fog | rain | traffic | highway | freeway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1814.jpg,['rain | traffic | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1815.jpg,['rain | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1816.jpg,['rain | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1817.jpg,['rain | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1818.jpg,['rain | highway | freeway | road | car | snow | drive'],weather,a view of a foggy driving on a snowy day,0,0
Rainy,Rainy\frame1819.jpg,['fog | rain | highway | freeway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame182.jpg,['rain | windshield | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1820.jpg,['rain | highway | road | car | drive | travel'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1821.jpg,['traffic light | fog | rain | highway | road | car | drive | green'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1822.jpg,['traffic light | rain | windshield | highway | green | street light | light | road | street | car | green'],weather,a foggy view of a stoplight on a rainy day,0,0
Rainy,Rainy\frame1823.jpg,['fog | rain | highway | road | car | drive'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1824.jpg,['fog | rain | highway | freeway | road | car | truck | drive'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1825.jpg,['rain | traffic | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1826.jpg,['fog | rain | highway | freeway | car | drive'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1827.jpg,['fog | rain | highway | freeway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1828.jpg,['fog | rain | highway | freeway | road | car | truck | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1829.jpg,['fog | rain | highway | freeway | road | car | truck | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame183.jpg,['rain | highway | vehicle | road | car | truck | drive | travel | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1830.jpg,['fog | rain | traffic | highway | freeway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1831.jpg,['fog | rain | windshield | highway | road | car'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1832.jpg,['fog | rain | windshield | highway | road | car'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1833.jpg,['fog | rain | windshield | highway | road | car | truck | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1834.jpg,['fog | rain | windshield | highway | road | car'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1835.jpg,['rain | windshield | traffic | highway | vehicle | car | lane | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1836.jpg,['rain | traffic | highway | road | car | drive'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1837.jpg,['rain | highway | freeway | vehicle | road | car | lane | truck'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1838.jpg,['rain | traffic | highway | road | car | lane | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1839.jpg,['rain | traffic | highway | road | car | lane | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame184.jpg,['rain | windshield | highway | road | car | truck | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1840.jpg,['rain | traffic | highway | road | car | lane | truck | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1841.jpg,['rain | traffic | highway | road | car | truck | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1842.jpg,['rain | windshield | highway | vehicle | road | car'],weather,a view of a car's dashboard during a rainy day,0,0
Rainy,Rainy\frame1843.jpg,['rain | windshield | highway | vehicle | road | car | wet'],weather,a view of a car's dashboard through a windshield wiper,0,0
Rainy,Rainy\frame1844.jpg,['rain | windshield | traffic | highway | vehicle | road | car | truck | drive | travel | wet'],weather,a view of a two lane highway during a foggy day,0,0
Rainy,Rainy\frame1845.jpg,['rain | windshield | traffic | highway | vehicle | road | car | drive | wet'],weather,a view of a two lane highway during a foggy day,0,0
Rainy,Rainy\frame1846.jpg,['rain | windshield | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1847.jpg,['rain | traffic | highway | road | car | drive'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1848.jpg,['fog | rain | traffic | highway | vehicle | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1849.jpg,['rain | windshield | traffic | highway | vehicle | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame185.jpg,['rain | windshield | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1850.jpg,['rain | windshield | highway | vehicle | road | car | drive'],weather,a view of a car's dashboard during a rain storm,0,0
Rainy,Rainy\frame1851.jpg,['rain | windshield | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1852.jpg,['rain | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1853.jpg,['rain | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1854.jpg,['rain | windshield | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1855.jpg,['rain | windshield | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1856.jpg,['rain | windshield | night | highway | vehicle | light | road | car | drive | dark | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1857.jpg,['rain | windshield | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1858.jpg,['rain | traffic | highway | road | car | drive'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1859.jpg,['rain | windshield | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame186.jpg,['traffic light | rain | highway | intersection | road | car | truck | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1860.jpg,['traffic light | rain | windshield | highway | road | car | drive | green | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1861.jpg,['traffic light | rain | windshield | highway | road | car | drive | green | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1862.jpg,['rain | windshield | highway | sign | road | car | drive | wet'],weather,driving on a rainy day on a foggy day,0,0
Rainy,Rainy\frame1863.jpg,['rain | windshield | highway | vehicle | sign | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1864.jpg,['fog | rain | highway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1865.jpg,['fog | rain | highway | road | car | drive'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1866.jpg,['fog | rain | highway | road | car | drive'],weather,driving on a foggy country road on a rainy day,0,0
Rainy,Rainy\frame1867.jpg,['fog | rain | highway | road | car | drive'],weather,a view of a car's dashboard during a foggy day,0,0
Rainy,Rainy\frame1868.jpg,['fog | rain | highway | road | car | drive'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1869.jpg,['rain | traffic | highway | vehicle | road | street | car | lane | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame187.jpg,['traffic light | rain | windshield | highway | intersection | road | car | truck | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1870.jpg,['rain | highway | road | car | drive | wet'],weather,driving on a foggy country road on a rainy day,0,0
Rainy,Rainy\frame1871.jpg,['fog | rain | highway | road | car | drive | wet'],weather,driving on a foggy country road on a rainy day,0,0
Rainy,Rainy\frame1872.jpg,['rain | highway | road | car | drive | wet'],weather,driving on a rainy day on a foggy day,0,0
Rainy,Rainy\frame1873.jpg,['fog | rain | traffic | highway | road | car | drive | wet'],weather,driving on a foggy country road on a rainy day,0,0
Rainy,Rainy\frame1874.jpg,['rain | traffic | highway | road | car | drive | wet'],weather,driving on a rainy day on a foggy day,0,0
Rainy,Rainy\frame1875.jpg,['rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1876.jpg,['rain | traffic | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1877.jpg,['fog | rain | traffic | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1878.jpg,['fog | rain | traffic | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1879.jpg,['fog | rain | traffic | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame188.jpg,['rain | windshield | highway | vehicle | road | car | truck | drive | white | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1880.jpg,['rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a rainy day on a rainy day,0,0
Rainy,Rainy\frame1881.jpg,['rain | traffic | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1882.jpg,['rain | traffic | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1883.jpg,['rain | traffic | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1884.jpg,['rain | windshield | traffic | highway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1885.jpg,['fog | rain | windshield | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1886.jpg,['fog | rain | windshield | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1887.jpg,['rain | windshield | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1888.jpg,['rain | windshield | highway | road | car | window'],weather,driving on a rainy day on a rainy day,0,0
Rainy,Rainy\frame1889.jpg,['fog | rain | highway | road | car | drive | wet'],weather,driving on a foggy country road on a rainy day,0,0
Rainy,Rainy\frame189.jpg,['rain | windshield | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1890.jpg,['fog | rain | highway | road | car | drive | white | wet'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1891.jpg,['rain | traffic | highway | vehicle | road | car | lane | drive'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1892.jpg,['rain | traffic | highway | vehicle | road | car | truck | drive | wet'],weather,a rainy day on a rainy day,0,0
Rainy,Rainy\frame1893.jpg,['rain | highway | road | car | drive | red | white | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1894.jpg,['rain | highway | vehicle | road | car | drive | red | white | wet'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1895.jpg,['rain | windshield | highway | vehicle | road | picture | car | window | wet'],weather,a view of a car's dashboard through a windshield wiper,0,0
Rainy,Rainy\frame1896.jpg,['rain | windshield | highway | vehicle | road | car | drive | red'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1897.jpg,['fog | rain | highway | vehicle | road | car | drive | red | white | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1898.jpg,['traffic light | rain | highway | vehicle | light | road | car | drive | red | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1899.jpg,['traffic light | rain | highway | light | road | car | drive | red | wet'],weather,a view of a car's dashboard on a foggy day,0,0
